Alt,Rto09,Rto11,Rto13,NDVI17,xcoord,ycoord
512.462200,2005.024813,2016.439481,789.714286,0.726671,317537.31961323,6276279.54552307
512.196800,1872.515894,2363.908703,1352.200000,0.757617,317537.31961323,6276269.54552307
511.276400,2071.878000,2404.885328,962.571429,0.814654,317537.31961323,6276249.54552307
511.003200,2322.780193,2031.655932,1074.222222,0.834916,317537.31961323,6276239.54552307
510.740500,2197.685723,2849.758261,1350.700000,0.841851,317537.31961323,6276229.54552307
510.460700,2555.642015,2410.827857,1899.555556,0.840409,317537.31961323,6276219.54552307
509.989950,2619.299713,2262.449181,1890.333333,0.822604,317537.31961323,6276209.54552307
509.496300,2238.068881,2762.945531,1187.600000,0.815116,317537.31961323,6276199.54552307
509.182700,2412.622619,2039.780679,1883.400000,0.828318,317537.31961323,6276189.54552307
508.891200,1696.567980,2253.673242,1264.500000,0.826545,317537.31961323,6276179.54552307
508.616700,1969.028615,2490.023781,1520.600000,0.816192,317537.31961323,6276169.54552307
508.370200,2130.297778,2183.360320,1128.500000,0.800747,317537.31961323,6276159.54552307
507.632700,2044.905381,2229.282136,1187.454545,0.808796,317537.31961323,6276129.54552307
507.417100,2033.781458,1727.949956,1160.000000,0.813607,317537.31961323,6276119.54552307
507.196500,1951.986037,2598.975093,1238.500000,0.832646,317537.31961323,6276109.54552307
506.881700,2292.426468,2140.352811,1479.666667,0.842614,317537.31961323,6276099.54552307
506.593600,2417.212748,2645.217308,1454.375000,0.850038,317537.31961323,6276089.54552307
506.426000,2509.770390,2941.145435,1648.600000,0.856539,317537.31961323,6276079.54552307
506.289900,2814.554678,3515.863129,2130.250000,0.860723,317537.31961323,6276069.54552307
506.209400,2277.055819,2922.384394,1789.500000,0.865511,317537.31961323,6276059.54552307
506.137200,2535.321454,3438.328441,2038.833333,0.865052,317537.31961323,6276049.54552307
506.086300,2693.807205,3203.966798,2369.750000,0.868332,317537.31961323,6276039.54552307
506.062000,2399.249541,3144.372410,2084.200000,0.871010,317537.31961323,6276029.54552307
506.046800,2800.433133,3579.836881,2613.333333,0.870303,317537.31961323,6276019.54552307
506.048800,2953.461085,3520.109617,2945.000000,0.868392,317537.31961323,6276009.54552307
506.110700,3080.339669,3574.238801,3288.750000,0.868841,317537.31961323,6275999.54552307
506.197000,2878.543093,3239.347246,3241.250000,0.871473,317537.31961323,6275989.54552307
506.247500,3007.261657,3354.862886,3244.400000,0.866731,317537.31961323,6275979.54552307
506.217100,3194.227263,3530.376994,2984.750000,0.861429,317537.31961323,6275969.54552307
506.174400,3084.372478,4258.471003,3063.000000,0.861228,317537.31961323,6275959.54552307
506.131800,2970.305698,4223.345625,2985.166667,0.831733,317537.31961323,6275949.54552307
506.073900,2437.353358,3543.057921,3028.800000,0.538957,317537.31961323,6275939.54552307
505.033600,2745.359039,3338.733642,2157.600000,0.818307,317547.31961323,6276699.54552307
505.002800,2786.328696,3729.355102,2458.000000,0.869410,317547.31961323,6276689.54552307
504.978350,3191.088390,3491.610200,2218.800000,0.867596,317547.31961323,6276679.54552307
504.966900,2364.746569,2966.002683,1950.500000,0.869652,317547.31961323,6276669.54552307
504.965500,2880.091625,2743.555123,2210.800000,0.868202,317547.31961323,6276659.54552307
504.967900,3128.368797,2842.316939,2450.666667,0.869486,317547.31961323,6276649.54552307
504.975700,3371.416273,2786.931842,2206.500000,0.866490,317547.31961323,6276639.54552307
505.051050,3188.358170,3188.592130,2305.400000,0.867613,317547.31961323,6276629.54552307
505.221400,3234.442267,3155.992681,2415.400000,0.870096,317547.31961323,6276619.54552307
505.344500,3263.509547,3123.422548,2513.000000,0.870024,317547.31961323,6276609.54552307
505.471800,3088.956800,3189.828798,2134.800000,0.868250,317547.31961323,6276599.54552307
505.602600,3148.156314,2883.998733,2326.000000,0.869958,317547.31961323,6276589.54552307
505.738200,3039.530682,3109.375385,2288.166667,0.870180,317547.31961323,6276579.54552307
505.952700,3000.856719,2930.358436,1921.250000,0.873742,317547.31961323,6276569.54552307
506.178700,2752.241642,2870.901824,2053.888889,0.871803,317547.31961323,6276559.54552307
506.337200,2767.519026,3001.383829,1890.750000,0.869437,317547.31961323,6276549.54552307
506.505500,2931.664503,2905.258892,1686.500000,0.867434,317547.31961323,6276539.54552307
506.706400,3104.806953,3096.993589,1850.800000,0.861625,317547.31961323,6276529.54552307
507.026350,3307.975338,3162.606572,1930.400000,0.862976,317547.31961323,6276519.54552307
507.359600,2860.926496,3173.630776,1795.800000,0.866802,317547.31961323,6276509.54552307
507.591900,2681.799340,3007.137891,1793.500000,0.864557,317547.31961323,6276499.54552307
507.833300,2803.908214,2875.760303,1727.200000,0.857670,317547.31961323,6276489.54552307
508.084800,3162.671671,2906.102790,1654.444444,0.857373,317547.31961323,6276479.54552307
508.480050,2807.043433,2684.471352,1711.250000,0.860775,317547.31961323,6276469.54552307
508.887400,2786.252772,2639.021586,1689.750000,0.850904,317547.31961323,6276459.54552307
509.160500,2559.885439,2720.091276,1479.400000,0.841942,317547.31961323,6276449.54552307
509.426400,2789.380056,2756.106979,1516.800000,0.848582,317547.31961323,6276439.54552307
509.677600,2609.323345,2843.171068,1700.500000,0.848404,317547.31961323,6276429.54552307
510.065900,2451.271202,2405.522472,1537.750000,0.847764,317547.31961323,6276419.54552307
510.497000,2589.664380,2922.406928,1435.666667,0.846964,317547.31961323,6276409.54552307
510.822700,2561.040123,2758.402704,1752.200000,0.845127,317547.31961323,6276399.54552307
511.177400,2777.401423,2471.332114,1585.250000,0.847586,317547.31961323,6276389.54552307
511.551500,2579.501975,2496.064114,1852.500000,0.845654,317547.31961323,6276379.54552307
511.915900,2665.902375,2539.947933,1868.600000,0.845193,317547.31961323,6276369.54552307
512.346800,2511.133241,2443.166724,2106.500000,0.853585,317547.31961323,6276359.54552307
512.729000,2656.782999,2571.243564,2183.500000,0.855557,317547.31961323,6276349.54552307
512.915000,2338.498913,2821.512745,2871.800000,0.854557,317547.31961323,6276339.54552307
513.007700,1905.395717,2809.297723,1731.800000,0.845740,317547.31961323,6276329.54552307
513.066500,2050.932724,2429.142706,1183.600000,0.812428,317547.31961323,6276319.54552307
513.137750,2034.206888,2448.808304,1216.200000,0.777017,317547.31961323,6276309.54552307
512.303200,1644.869065,2132.113987,923.375000,0.719771,317547.31961323,6276269.54552307
511.810250,1761.376310,2810.288239,891.875000,0.746352,317547.31961323,6276259.54552307
511.099200,2163.770390,1916.006106,1058.625000,0.805254,317547.31961323,6276239.54552307
510.851300,2149.356529,1820.652923,855.714286,0.828809,317547.31961323,6276229.54552307
510.559900,2210.925113,2735.172700,1588.700000,0.839549,317547.31961323,6276219.54552307
510.055550,2584.055383,2313.886035,1812.600000,0.824773,317547.31961323,6276209.54552307
509.547400,1897.665222,2451.759536,923.800000,0.818556,317547.31961323,6276199.54552307
509.234900,2235.722370,2387.067826,1676.833333,0.830536,317547.31961323,6276189.54552307
508.949000,2055.430588,2469.084945,1444.500000,0.832656,317547.31961323,6276179.54552307
508.669600,1760.784494,2280.491341,1450.333333,0.817467,317547.31961323,6276169.54552307
508.420800,1853.124118,2386.152752,1274.250000,0.800840,317547.31961323,6276159.54552307
508.112800,2306.996394,2223.776362,1894.250000,0.789071,317547.31961323,6276149.54552307
507.679200,2131.917541,2064.592153,921.333333,0.808824,317547.31961323,6276129.54552307
507.465600,2201.250043,2463.452615,1390.285714,0.824674,317547.31961323,6276119.54552307
507.239500,2180.828021,2363.257541,1394.000000,0.839427,317547.31961323,6276109.54552307
506.913600,2274.875373,2420.740427,1582.444444,0.845268,317547.31961323,6276099.54552307
506.614300,2563.163920,2822.750330,1737.000000,0.850718,317547.31961323,6276089.54552307
506.436100,2653.857173,3090.075707,1814.200000,0.855716,317547.31961323,6276079.54552307
506.284600,2435.541307,2921.889594,1376.400000,0.859002,317547.31961323,6276069.54552307
506.218800,2628.293816,3193.772048,1243.000000,0.862496,317547.31961323,6276059.54552307
506.158050,2838.581624,3564.891768,1930.400000,0.865052,317547.31961323,6276049.54552307
506.111500,2836.274447,3239.171838,2128.250000,0.868332,317547.31961323,6276039.54552307
506.086200,2671.885948,3090.468265,2141.500000,0.871010,317547.31961323,6276029.54552307
506.066100,2624.109949,3133.974557,2469.875000,0.870303,317547.31961323,6276019.54552307
506.058000,3064.434442,3715.770465,2734.800000,0.867774,317547.31961323,6276009.54552307
506.125050,2912.972749,3418.917371,2754.200000,0.867728,317547.31961323,6275999.54552307
506.201000,3003.307891,3766.990136,3225.750000,0.871979,317547.31961323,6275989.54552307
506.233400,3014.371724,3464.798478,3133.750000,0.866466,317547.31961323,6275979.54552307
506.218300,3040.464758,3496.002601,2958.750000,0.859930,317547.31961323,6275969.54552307
506.184700,3244.422551,4537.790336,3069.800000,0.858142,317547.31961323,6275959.54552307
506.147000,2896.590775,4159.838607,2820.400000,0.832148,317547.31961323,6275949.54552307
506.094300,2374.991023,3516.151699,2845.200000,0.514170,317547.31961323,6275939.54552307
504.993500,2145.728789,3038.575592,2164.600000,0.789928,317557.31961323,6276699.54552307
504.970900,2870.665100,4126.088738,2207.800000,0.859583,317557.31961323,6276689.54552307
504.954600,3074.281074,3289.731241,2445.000000,0.863908,317557.31961323,6276679.54552307
504.949200,2976.146501,2815.237320,2047.200000,0.867217,317557.31961323,6276669.54552307
504.951200,2920.909738,2783.875948,2019.250000,0.868602,317557.31961323,6276659.54552307
504.958400,2904.652312,2918.301504,2196.250000,0.869016,317557.31961323,6276649.54552307
504.974500,3063.192744,2716.055205,2122.600000,0.867286,317557.31961323,6276639.54552307
505.054750,3400.069204,3238.396374,2417.000000,0.867222,317557.31961323,6276629.54552307
505.204300,3398.795699,2800.931759,2155.800000,0.868529,317557.31961323,6276619.54552307
505.321200,3217.564815,3021.655014,2360.600000,0.869898,317557.31961323,6276609.54552307
505.442400,3228.448288,3589.134108,2280.800000,0.870957,317557.31961323,6276599.54552307
505.568500,3073.061742,3081.982229,2487.333333,0.874074,317557.31961323,6276589.54552307
505.699200,3017.694263,2978.661335,2725.000000,0.873138,317557.31961323,6276579.54552307
505.908750,2923.879995,2976.808857,2319.500000,0.872595,317557.31961323,6276569.54552307
506.134100,2969.560965,2894.666182,2089.888889,0.871661,317557.31961323,6276559.54552307
506.294900,3003.948941,2827.258460,2366.000000,0.871084,317557.31961323,6276549.54552307
506.468400,3053.030488,2874.929255,1989.400000,0.869508,317557.31961323,6276539.54552307
506.663700,3193.753352,3239.164571,1810.800000,0.864662,317557.31961323,6276529.54552307
506.979100,3209.382926,3054.867874,1916.800000,0.860846,317557.31961323,6276519.54552307
507.309800,3099.254887,3462.822294,2047.000000,0.863161,317557.31961323,6276509.54552307
507.540300,2960.053598,3022.021388,1943.000000,0.867275,317557.31961323,6276499.54552307
507.779800,3132.822331,2845.817306,1709.444444,0.861342,317557.31961323,6276489.54552307
508.028800,2814.436351,3142.957897,1817.800000,0.859889,317557.31961323,6276479.54552307
508.416500,2795.983414,2905.726061,1741.000000,0.862256,317557.31961323,6276469.54552307
508.810100,2985.033791,2834.137168,1715.600000,0.856744,317557.31961323,6276459.54552307
509.070300,2577.089991,2630.913686,1756.600000,0.852541,317557.31961323,6276449.54552307
509.327600,2767.281845,2681.784420,1634.400000,0.853046,317557.31961323,6276439.54552307
509.583100,2651.888223,2990.733259,1599.200000,0.852047,317557.31961323,6276429.54552307
509.985600,2694.708308,2544.530945,1617.400000,0.851768,317557.31961323,6276419.54552307
510.427600,2465.114714,2693.262076,1348.333333,0.848600,317557.31961323,6276409.54552307
510.754500,2397.007810,2906.195777,1565.000000,0.845127,317557.31961323,6276399.54552307
511.101500,2403.344065,2846.155465,1598.250000,0.847586,317557.31961323,6276389.54552307
511.455700,2643.698567,2536.532489,1827.000000,0.845654,317557.31961323,6276379.54552307
511.794200,2535.808094,2658.611938,1848.000000,0.845193,317557.31961323,6276369.54552307
512.228700,2886.774204,2733.107127,2109.750000,0.852346,317557.31961323,6276359.54552307
512.588400,2334.559494,2540.682688,2215.750000,0.854076,317557.31961323,6276349.54552307
512.734400,2768.593584,2797.744937,2520.800000,0.856012,317557.31961323,6276339.54552307
512.813800,2085.585940,2936.355936,2048.636364,0.852319,317557.31961323,6276329.54552307
512.862400,2436.144908,2462.084610,1059.800000,0.821735,317557.31961323,6276319.54552307
512.895650,2234.644866,2317.138497,1106.600000,0.811527,317557.31961323,6276309.54552307
512.807300,1642.822621,2311.988938,1241.000000,0.770402,317557.31961323,6276299.54552307
512.645900,1855.350018,2465.375967,967.833333,0.720194,317557.31961323,6276289.54552307
512.459000,1502.533580,2579.412238,922.000000,0.697276,317557.31961323,6276279.54552307
511.781150,1526.957943,2267.116634,737.857143,0.733949,317557.31961323,6276259.54552307
511.355300,1689.117050,2079.296732,754.875000,0.760555,317557.31961323,6276249.54552307
510.914300,2375.287339,2475.599738,1162.250000,0.807862,317557.31961323,6276229.54552307
510.622400,2648.933256,2127.927759,1166.000000,0.833188,317557.31961323,6276219.54552307
510.081100,2669.878236,2334.579158,1599.555556,0.835841,317557.31961323,6276209.54552307
509.552400,2468.602266,2558.691900,1187.000000,0.834794,317557.31961323,6276199.54552307
509.234600,2358.767113,2460.920003,1412.000000,0.834152,317557.31961323,6276189.54552307
508.944100,1817.207885,2370.220073,1394.000000,0.835676,317557.31961323,6276179.54552307
508.672300,2059.507123,2370.449544,1511.400000,0.827171,317557.31961323,6276169.54552307
508.429200,1773.016271,2327.584255,1732.200000,0.815564,317557.31961323,6276159.54552307
508.128250,1918.599207,2714.515474,1428.625000,0.815647,317557.31961323,6276149.54552307
507.877200,2135.670361,2857.301741,1211.400000,0.818411,317557.31961323,6276139.54552307
507.710300,1693.009142,2086.075405,1458.333333,0.823661,317557.31961323,6276129.54552307
507.490700,2166.349864,2369.970752,1146.000000,0.832176,317557.31961323,6276119.54552307
507.258100,2112.533624,2548.975970,1560.400000,0.846124,317557.31961323,6276109.54552307
506.928800,2482.345892,2685.402783,1673.888889,0.851064,317557.31961323,6276099.54552307
506.633100,2639.836027,2791.725312,1624.500000,0.854997,317557.31961323,6276089.54552307
506.464100,2589.260294,2797.909118,1945.250000,0.858021,317557.31961323,6276079.54552307
506.328600,2934.284307,2943.440043,1397.200000,0.856204,317557.31961323,6276069.54552307
506.250100,3705.175696,3183.420739,1908.000000,0.853302,317557.31961323,6276059.54552307
506.182800,2700.058612,3167.722781,2803.400000,0.866017,317557.31961323,6276049.54552307
506.137100,2546.292495,3261.206062,2120.000000,0.867323,317557.31961323,6276039.54552307
506.114600,2894.254134,3060.186751,2245.222222,0.872219,317557.31961323,6276029.54552307
506.099100,2885.033935,3575.134792,2281.500000,0.865273,317557.31961323,6276019.54552307
506.097600,3005.974576,3708.928337,2669.000000,0.868186,317557.31961323,6276009.54552307
506.143650,2802.233919,3298.174982,2571.750000,0.868052,317557.31961323,6275999.54552307
506.197400,2948.094149,3644.293014,3046.500000,0.866866,317557.31961323,6275989.54552307
506.216800,2890.777653,3442.736000,3125.000000,0.865157,317557.31961323,6275979.54552307
506.208700,3016.415708,3644.797828,3164.400000,0.868521,317557.31961323,6275969.54552307
506.184100,3083.350506,4602.451100,2643.800000,0.858142,317557.31961323,6275959.54552307
506.153100,2888.798792,4447.665434,3171.833333,0.832148,317557.31961323,6275949.54552307
506.107000,2538.348944,3559.036990,2779.600000,0.514170,317557.31961323,6275939.54552307
504.939900,2006.995600,2851.401664,2052.833333,0.779787,317567.31961323,6276699.54552307
504.928800,3068.319841,2688.826028,2391.000000,0.856184,317567.31961323,6276689.54552307
504.925400,3004.334094,2993.336095,2508.600000,0.861017,317567.31961323,6276679.54552307
504.929000,2916.480062,3255.067387,2084.250000,0.864883,317567.31961323,6276669.54552307
504.937200,2410.027060,2734.562605,2168.600000,0.868084,317567.31961323,6276659.54552307
504.952000,2926.944473,2970.563309,2164.727273,0.867837,317567.31961323,6276649.54552307
504.977100,3276.207489,2863.856142,2242.000000,0.868820,317567.31961323,6276639.54552307
505.059050,3075.349964,3224.004409,2135.800000,0.868783,317567.31961323,6276629.54552307
505.190600,3171.971531,3180.728100,2377.400000,0.869930,317567.31961323,6276619.54552307
505.296800,3046.736958,2976.780981,2624.800000,0.869503,317567.31961323,6276609.54552307
505.411000,3318.549550,3262.848849,2548.166667,0.868537,317567.31961323,6276599.54552307
505.530600,3379.293101,3051.086750,2679.000000,0.869494,317567.31961323,6276589.54552307
505.656000,3178.706687,3322.038403,2333.000000,0.872254,317567.31961323,6276579.54552307
505.859700,3127.465345,3077.080310,2539.571429,0.871820,317567.31961323,6276569.54552307
506.084000,3199.776126,2914.541799,2338.833333,0.870892,317567.31961323,6276559.54552307
506.246300,3052.108375,3157.392116,2415.800000,0.870808,317567.31961323,6276549.54552307
506.421500,2796.052831,2925.065593,2195.400000,0.868703,317567.31961323,6276539.54552307
506.612700,3407.323136,3284.939544,2119.500000,0.864182,317567.31961323,6276529.54552307
506.921850,3195.298878,3510.999969,2075.000000,0.857438,317567.31961323,6276519.54552307
507.247300,2937.674744,3123.367239,1792.800000,0.863999,317567.31961323,6276509.54552307
507.474500,2787.431445,2963.446623,1988.750000,0.868694,317567.31961323,6276499.54552307
507.710500,2617.216068,2820.813762,1825.545455,0.861264,317567.31961323,6276489.54552307
507.956200,3003.266033,3212.607172,1809.000000,0.859637,317567.31961323,6276479.54552307
508.337700,2862.639741,2896.542694,1778.800000,0.860540,317567.31961323,6276469.54552307
508.721100,2924.244966,2700.049617,1693.750000,0.861035,317567.31961323,6276459.54552307
508.968900,2964.520901,2640.769026,1920.250000,0.858166,317567.31961323,6276449.54552307
509.217300,2799.814754,2805.168013,1723.600000,0.850752,317567.31961323,6276439.54552307
509.471600,2616.347897,2863.544752,1581.500000,0.852555,317567.31961323,6276429.54552307
509.878950,2864.847726,3252.580630,1615.571429,0.849302,317567.31961323,6276419.54552307
510.324900,2519.989231,2862.477931,1502.000000,0.848645,317567.31961323,6276409.54552307
510.650500,2624.389421,2922.801007,1947.500000,0.847544,317567.31961323,6276399.54552307
510.991100,2616.062167,2779.817926,1835.000000,0.850281,317567.31961323,6276389.54552307
511.331100,2610.056621,2447.519976,2212.000000,0.850291,317567.31961323,6276379.54552307
511.648700,2579.413136,2789.663043,1953.500000,0.849624,317567.31961323,6276369.54552307
512.078250,2790.828895,2431.234414,2044.000000,0.850330,317567.31961323,6276359.54552307
512.435200,2683.784124,2827.368996,2414.400000,0.854920,317567.31961323,6276349.54552307
512.534900,2595.767482,3228.487597,2802.500000,0.855461,317567.31961323,6276339.54552307
512.577900,2419.848515,2976.879219,2474.000000,0.854023,317567.31961323,6276329.54552307
512.599500,2519.527082,2493.965931,1374.166667,0.835200,317567.31961323,6276319.54552307
512.601950,2023.139317,2452.829677,1114.500000,0.811527,317567.31961323,6276309.54552307
512.536100,1911.711536,2795.256700,1160.600000,0.770402,317567.31961323,6276299.54552307
512.294900,1634.683842,2054.805621,1105.833333,0.707339,317567.31961323,6276279.54552307
512.104900,1498.627963,2271.142354,973.333333,0.729112,317567.31961323,6276269.54552307
511.658650,1552.297232,2051.035178,870.125000,0.743070,317567.31961323,6276259.54552307
511.256900,1688.897103,1969.793201,956.000000,0.763907,317567.31961323,6276249.54552307
511.036600,1756.711861,2202.690669,1231.200000,0.780282,317567.31961323,6276239.54552307
510.596900,2534.387159,2456.232876,1179.285714,0.809314,317567.31961323,6276219.54552307
510.038200,2923.511699,2499.724256,1575.625000,0.834675,317567.31961323,6276209.54552307
509.504200,2570.497867,3022.720679,1649.500000,0.834154,317567.31961323,6276199.54552307
509.186700,2360.317859,2396.553327,1441.000000,0.833585,317567.31961323,6276189.54552307
508.897500,1854.488708,1849.237042,1230.000000,0.830778,317567.31961323,6276179.54552307
508.633100,2248.914438,2636.969468,1387.750000,0.832206,317567.31961323,6276169.54552307
508.396900,2222.185601,2309.890249,1845.500000,0.828208,317567.31961323,6276159.54552307
508.103900,2174.220865,2927.626791,1665.714286,0.835750,317567.31961323,6276149.54552307
507.865700,1938.052231,2456.316170,1307.857143,0.834264,317567.31961323,6276139.54552307
507.718800,2006.143278,2153.127975,1750.714286,0.836284,317567.31961323,6276129.54552307
507.483400,2290.325800,2829.093194,1348.400000,0.842168,317567.31961323,6276119.54552307
507.245800,2514.713396,2817.868761,1603.142857,0.850214,317567.31961323,6276109.54552307
506.921700,2618.314560,2727.502757,1635.500000,0.853521,317567.31961323,6276099.54552307
506.638700,2560.550052,2794.190465,1779.400000,0.854167,317567.31961323,6276089.54552307
506.482900,2649.492524,2865.138480,1745.000000,0.856720,317567.31961323,6276079.54552307
506.360000,2640.241193,3312.566436,1808.250000,0.849553,317567.31961323,6276069.54552307
506.277200,2501.534740,2860.591114,2182.166667,0.841539,317567.31961323,6276059.54552307
506.204200,1940.125089,2535.461392,1798.888889,0.863534,317567.31961323,6276049.54552307
506.159600,2897.902539,3473.821980,1946.000000,0.864626,317567.31961323,6276039.54552307
506.141400,2806.470215,3222.427324,2079.777778,0.873000,317567.31961323,6276029.54552307
506.131300,2982.322669,3541.134515,2260.000000,0.868705,317567.31961323,6276019.54552307
506.132900,3030.186630,3693.492422,2575.000000,0.871330,317567.31961323,6276009.54552307
506.162750,2838.218110,3549.436300,2561.750000,0.868088,317567.31961323,6275999.54552307
506.197800,3005.044082,3690.228663,2645.400000,0.866667,317567.31961323,6275989.54552307
506.208600,2983.733084,3473.824268,2918.000000,0.865292,317567.31961323,6275979.54552307
506.201300,3046.505118,3612.358762,2742.250000,0.868258,317567.31961323,6275969.54552307
506.180700,3097.173145,4413.546097,2787.200000,0.860203,317567.31961323,6275959.54552307
506.153800,2936.543286,4590.831230,3109.166667,0.816491,317567.31961323,6275949.54552307
506.112850,2292.543216,3252.792752,2907.666667,0.522982,317567.31961323,6275939.54552307
504.839000,2318.082925,2866.495989,2280.200000,0.731966,317577.31961323,6276699.54552307
504.851100,3110.901706,2835.196146,2460.833333,0.837047,317577.31961323,6276689.54552307
504.871725,2531.996592,3093.254155,2206.000000,0.840377,317577.31961323,6276679.54552307
504.890550,2645.796327,2881.978840,2015.000000,0.855667,317577.31961323,6276669.54552307
504.908200,2828.458142,2727.540523,2260.800000,0.864746,317577.31961323,6276659.54552307
504.932100,3213.910928,2923.468035,2235.363636,0.867837,317577.31961323,6276649.54552307
504.964550,3307.612347,3016.008393,2446.600000,0.868820,317577.31961323,6276639.54552307
505.042950,3280.466616,3183.390597,2358.400000,0.868783,317577.31961323,6276629.54552307
505.155650,3333.191018,3435.721049,2424.800000,0.870685,317577.31961323,6276619.54552307
505.249200,3346.027391,3012.281916,2661.500000,0.869442,317577.31961323,6276609.54552307
505.352500,3313.082427,3208.916996,2441.800000,0.869228,317577.31961323,6276599.54552307
505.463800,3266.277623,3180.036662,3000.000000,0.871799,317577.31961323,6276589.54552307
505.582150,3069.222311,3184.038570,2499.666667,0.872546,317577.31961323,6276579.54552307
505.776500,3091.582295,3250.900557,2631.000000,0.871236,317577.31961323,6276569.54552307
505.991050,3129.932576,3024.081736,2512.200000,0.872898,317577.31961323,6276559.54552307
506.149750,3025.085520,3244.964300,2365.250000,0.872223,317577.31961323,6276549.54552307
506.322500,3072.279707,2980.634888,2273.600000,0.870808,317577.31961323,6276539.54552307
506.508850,3270.506104,3205.352390,2255.200000,0.853613,317577.31961323,6276529.54552307
506.808850,3125.430685,3376.408146,2148.600000,0.855986,317577.31961323,6276519.54552307
507.124150,2861.471979,3101.436830,2002.800000,0.863641,317577.31961323,6276509.54552307
507.343450,3031.724323,3143.993870,2160.200000,0.863080,317577.31961323,6276499.54552307
507.570250,2987.510417,3065.738703,1941.181818,0.859385,317577.31961323,6276489.54552307
507.805100,3037.633179,3228.684354,1833.000000,0.859364,317577.31961323,6276479.54552307
508.170850,2985.004337,2848.088529,1860.500000,0.859116,317577.31961323,6276469.54552307
508.543200,2970.618531,2983.252619,1653.400000,0.857123,317577.31961323,6276459.54552307
508.778000,2743.926834,2577.869202,1656.800000,0.855336,317577.31961323,6276449.54552307
509.016950,2787.982470,2952.793771,1577.750000,0.855971,317577.31961323,6276439.54552307
509.266050,2960.414477,2907.687082,1940.200000,0.852925,317577.31961323,6276429.54552307
509.668925,2758.962164,2893.985284,1659.666667,0.846685,317577.31961323,6276419.54552307
510.108500,2912.735769,2921.327289,1429.000000,0.849400,317577.31961323,6276409.54552307
510.427800,2969.070734,3094.083208,1865.800000,0.849173,317577.31961323,6276399.54552307
510.761450,2300.276922,3081.075489,1929.250000,0.851243,317577.31961323,6276389.54552307
511.091550,2611.603430,2773.821846,2387.750000,0.848552,317577.31961323,6276379.54552307
511.360900,2670.495272,2766.796554,1898.500000,0.845133,317577.31961323,6276369.54552307
511.739825,2901.408653,2441.437438,1994.250000,0.845075,317577.31961323,6276359.54552307
512.070600,2825.626622,2949.155370,2724.750000,0.849354,317577.31961323,6276349.54552307
512.122400,2730.924864,3042.643499,2706.200000,0.852229,317577.31961323,6276339.54552307
512.132450,2761.875744,2778.545060,2599.833333,0.852453,317577.31961323,6276329.54552307
512.130900,2790.475873,2706.983638,2160.200000,0.849077,317577.31961323,6276319.54552307
512.114100,1894.817389,2448.091341,955.000000,0.828650,317577.31961323,6276309.54552307
512.068650,2141.013637,1823.924989,1142.400000,0.804213,317577.31961323,6276299.54552307
512.008100,1733.096981,2257.230957,1054.000000,0.768769,317577.31961323,6276289.54552307
511.906750,1674.854915,1912.407519,1276.200000,0.740455,317577.31961323,6276279.54552307
511.313225,1615.073330,2028.290097,794.600000,0.764861,317577.31961323,6276259.54552307
510.955400,1585.478678,2359.310060,761.428571,0.769248,317577.31961323,6276249.54552307
510.731250,2062.268703,2641.045113,1113.571429,0.773577,317577.31961323,6276239.54552307
509.805550,3059.819573,2634.214472,1851.857143,0.834675,317577.31961323,6276209.54552307
509.325850,2723.877855,2562.886605,1878.000000,0.834154,317577.31961323,6276199.54552307
508.752850,2080.432042,2528.596090,1355.250000,0.834278,317577.31961323,6276179.54552307
508.501250,2196.232573,2824.643343,1178.000000,0.833795,317577.31961323,6276169.54552307
508.274650,2380.951015,2500.491491,1494.200000,0.833137,317577.31961323,6276159.54552307
507.983275,2196.789675,2609.529218,1571.857143,0.839984,317577.31961323,6276149.54552307
507.728500,2359.875336,2429.620376,1261.875000,0.840677,317577.31961323,6276139.54552307
507.560250,2429.639954,2124.267478,1693.833333,0.845479,317577.31961323,6276129.54552307
507.360350,2750.010525,3007.850282,1711.200000,0.853133,317577.31961323,6276119.54552307
507.151400,2519.458327,3016.377634,1674.888889,0.853926,317577.31961323,6276109.54552307
506.857975,2669.140652,2588.945490,1708.750000,0.855978,317577.31961323,6276099.54552307
506.602750,2593.874195,3178.984662,1655.000000,0.857212,317577.31961323,6276089.54552307
506.465950,2784.778187,2961.721911,1846.200000,0.854233,317577.31961323,6276079.54552307
506.359800,2702.904863,3277.189249,1878.000000,0.858662,317577.31961323,6276069.54552307
506.283550,2342.835223,2722.719639,1730.000000,0.860253,317577.31961323,6276059.54552307
506.214775,2576.996475,2315.640013,986.777778,0.852188,317577.31961323,6276049.54552307
506.177700,2966.555995,3644.565763,1704.285714,0.857379,317577.31961323,6276039.54552307
506.167350,2872.232887,3305.696438,2190.000000,0.869835,317577.31961323,6276029.54552307
506.164800,2966.765134,3669.922530,2443.000000,0.870012,317577.31961323,6276019.54552307
506.168800,2989.777361,3873.806863,2494.800000,0.870820,317577.31961323,6276009.54552307
506.187350,3108.247691,3837.924744,2736.400000,0.869165,317577.31961323,6275999.54552307
506.207750,2916.211567,3580.606092,2722.500000,0.869316,317577.31961323,6275989.54552307
506.211900,2804.174024,3547.865515,2920.800000,0.868183,317577.31961323,6275979.54552307
506.198900,3006.405165,3566.672209,2693.250000,0.868135,317577.31961323,6275969.54552307
506.175900,3256.552774,4215.043580,2694.200000,0.865438,317577.31961323,6275959.54552307
