X,Y,Lote,Rto,N,Z
416727.945915166,6304692.08156112,LP08,8974.468,160,1
416725.732345885,6304692.07360778,LP08,9054.681,160,1
416723.509476282,6304692.06557393,LP08,8905.426,160,1
416721.295906978,6304692.05761957,LP08,8720.426,160,1
416719.091351826,6304692.08300646,LP08,8296.809,160,1
416716.886987418,6304692.08621836,LP08,8270.426,160,1
416714.673418073,6304692.07826249,LP08,8352.872,160,1
416712.441343484,6304692.05905883,LP08,8485.532,160,1
416710.236979037,6304692.06226921,LP08,8666.064,160,1
416708.032805365,6304692.04330459,LP08,9036.809,160,1
416705.837931998,6304692.02441948,LP08,9256.064,160,1
416703.642772426,6304692.03879564,LP08,9033.191,160,1
416701.429203014,6304692.03083674,LP08,8718.191,160,1
416699.197223783,6304692.00054277,LP08,8876.277,160,1
416697.002350386,6304691.98165567,LP08,9019.787,160,1
416694.78868554,6304691.9847825,LP08,8732.234,160,1
416692.575211505,6304691.96573432,LP08,8629.149,160,1
416690.370751528,6304691.98002743,LP08,8706.383,160,1
416688.166577785,6304691.96105828,LP08,8622.447,160,1
416685.962308616,6304691.95317589,LP08,8923.511,160,1
416683.748739123,6304691.94521294,LP08,8724.894,160,1
416681.52586931,6304691.93716945,LP08,8642.234,160,1
416679.32150468,6304691.94037279,LP08,8780.213,160,1
416677.126535776,6304691.93256843,LP08,8692.979,160,1
416674.913061672,6304691.91351622,LP08,8575.638,160,1
416672.708697002,6304691.91671805,LP08,8872.021,160,1
416670.485827132,6304691.90867202,LP08,8653.298,160,1
416668.281462433,6304691.91187285,LP08,9151.809,160,1
416666.06789285,6304691.90390586,LP08,8816.277,160,1
416663.86381446,6304691.87384393,LP08,9105.957,160,1
416661.687446108,6304691.86619619,LP08,8924.043,160,1
416659.473876497,6304691.8582277,LP08,8697.447,160,1
416657.260306877,6304691.8502587,LP08,8709.362,160,1
416655.028041166,6304691.8532163,LP08,8200.638,160,1
416652.833072145,6304691.84540643,LP08,8587.766,160,1
416650.628898262,6304691.82642874,LP08,8368.404,160,1
416648.433929222,6304691.81861787,LP08,8919.043,160,1
416646.229755326,6304691.79963917,LP08,8782.872,160,1
416644.016185643,6304691.79166715,LP08,8981.17,160,1
416641.81191626,6304691.7837747,LP08,8851.915,160,1
416639.598251083,6304691.78688891,LP08,8929.894,160,1
416637.384681365,6304691.77891536,LP08,8506.596,160,1
416635.171207116,6304691.75985406,LP08,9085.851,160,1
416633.013439252,6304691.75236006,LP08,9257.872,160,1
416630.855671377,6304691.74486558,LP08,9337.128,160,1
416628.725899914,6304691.72652365,LP08,8921.17,160,1
416626.605333269,6304691.71934861,LP08,9023.298,160,1
416624.466165991,6304691.7120129,LP08,8584.681,160,1
416622.326807714,6304691.72685122,LP08,8629.468,160,1
416620.187735906,6304691.70842731,LP08,8573.191,160,1
416618.057964404,6304691.69008304,LP08,8928.085,160,1
416615.928001896,6304691.69391281,LP08,8278.617,160,1
416613.779534251,6304691.68649463,LP08,8682.128,160,1
416611.658872027,6304691.69040356,LP08,8479.787,160,1
416609.529100492,6304691.67205741,LP08,8707.447,160,1
416607.399328952,6304691.6537108,LP08,8626.064,160,1
416605.269461893,6304691.64645096,LP08,9024.894,160,1
416603.139594824,6304691.63919066,LP08,8774.787,160,1
416601.009727746,6304691.63192989,LP08,8690.532,160,1
416598.879765136,6304691.6357559,LP08,8572.766,160,1
416596.740597722,6304691.62841406,LP08,8624.894,160,1
416594.61073061,6304691.62115189,LP08,8370.638,160,2
416592.471467648,6304691.62489636,LP08,8540.957,160,2
416590.360392198,6304691.595619,LP08,8493.723,160,2
416588.249125684,6304691.58851569,LP08,8652.021,160,2
416586.109862686,6304691.59225876,LP08,9002.766,160,2
416583.989200299,6304691.59616163,LP08,8893.298,160,2
416581.859237584,6304691.5999839,LP08,9004.787,160,2
416579.710674228,6304691.60364541,LP08,8666.064,160,2
416577.580998117,6304691.57420498,LP08,9056.383,160,2
416575.451130911,6304691.56693858,LP08,8716.702,160,2
416573.349069084,6304691.57099942,LP08,9025.638,160,2
416571.237898034,6304691.55280515,LP08,8801.809,160,2
416569.126535869,6304691.55678492,LP08,8598.298,160,2
416566.987368306,6304691.54943651,LP08,8117.553,160,2
416564.829695669,6304691.53084006,LP08,8265.319,160,2
416562.662531587,6304691.53433747,LP08,7573.404,160,3
416560.495558619,6304691.51565989,LP08,8123.298,160,3
416558.328585646,6304691.49698182,LP08,7233.83,160,3
416556.114824392,6304691.5111642,LP08,7829.255,160,3
416553.882558064,6304691.51409848,LP08,6829.468,160,3
416551.650674017,6304691.47268324,LP08,7042.979,160,3
416549.399807039,6304691.47545614,LP08,5979.043,160,4
416547.149131205,6304691.45605402,LP08,5752.66,160,4
416544.926260723,6304691.44797915,LP08,5071.915,160,4
416542.740400314,6304691.462399,LP08,5531.489,160,4
416540.55473106,6304691.45464386,LP08,4946.489,160,4
416538.406167458,6304691.4582962,LP08,5230.851,160,4
416536.238907622,6304691.47287495,LP08,4286.277,160,4
416534.062634237,6304691.45411127,LP08,4083.723,160,4
416531.877251726,6304691.4130924,LP08,4043.085,160,4
416529.682282108,6304691.40525461,LP08,3829.468,160,4
416527.468711851,6304691.39725593,LP08,3266.277,160,4
416525.255045979,6304691.40034399,LP08,3560.426,160,4
416523.07877256,6304691.38157784,LP08,3799.149,160,4
416520.874406975,6304691.38474511,LP08,3641.489,160,4
416518.688737615,6304691.37698502,LP08,3525.851,160,4
416516.475071686,6304691.38007108,LP08,3511.383,160,4
416514.289306684,6304691.38339725,LP08,3984.362,160,4
416512.103732907,6304691.36454843,LP08,3979.787,160,4
416509.927459437,6304691.34577932,LP08,4131.17,160,4
416507.760486276,6304691.32708993,LP08,4122.979,160,4
416505.556216226,6304691.31916646,LP08,4583.723,160,4
416503.370546794,6304691.31140291,LP08,4795.213,160,4
416501.203573612,6304691.29271206,LP08,5593.298,160,4
416499.01771289,6304691.30712204,LP08,5612.872,160,4
416496.841439376,6304691.28834999,LP08,6168.511,160,4
416494.674274889,6304691.29183218,LP08,6192.34,160,4
416492.50720603,6304691.28422663,LP08,6780,160,4
416490.321632176,6304691.26537289,LP08,6767.021,160,4
416488.126662356,6304691.25752567,LP08,7495.532,160,4
416485.92229656,6304691.26068498,LP08,6877.872,160,4
416483.746022997,6304691.24190998,LP08,7519.149,160,4
416481.578954089,6304691.23430199,LP08,7379.043,160,4
416479.43039014,6304691.23794125,LP08,7624.043,160,4
416477.272717181,6304691.21932528,LP08,7445.426,160,3
416475.133453523,6304691.22304382,LP08,8239.574,160,3
416472.985080863,6304691.20450714,LP08,7981.383,160,3
416470.827312215,6304691.19697699,LP08,8482.872,160,3
416468.678748203,6304691.20061386,LP08,7461.489,160,3
416466.511774891,6304691.18191524,LP08,8570.319,160,3
416464.344705899,6304691.17430339,LP08,7569.681,160,3
416462.168336581,6304691.16661079,LP08,8474.574,160,2
416460.029168511,6304691.15923875,LP08,8748.511,160,2
416457.87130412,6304691.16279296,LP08,8863.085,160,2
416455.722835713,6304691.1553397,LP08,9057.766,160,2
416453.58366761,6304691.14796623,LP08,8810.106,160,2
416451.416789932,6304691.11817698,LP08,8495.426,160,2
416449.249720869,6304691.11056175,LP08,8518.191,160,2
416447.110744128,6304691.08101234,LP08,8794.362,160,2
416444.98087631,6304691.07371724,LP08,9194.362,160,2
416442.81380722,6304691.06610057,LP08,8961.596,160,2
416440.581731618,6304691.04683421,LP08,8609.149,160,2
416438.209959874,6304691.04853766,LP08,8337.447,160,2
416435.828983506,6304691.03907298,LP08,8236.17,160,1
416433.4945087,6304691.03000915,LP08,8873.617,160,1
416431.206535459,6304691.02134618,LP08,8366.383,160,1
416428.937067122,6304691.0239305,LP08,8747.553,160,1
416426.639697822,6304691.02627342,LP08,8342.979,160,1
416424.33293247,6304691.03962276,LP08,8553.404,160,1
416422.05435521,6304691.01995067,LP08,8598.617,160,1
416419.766286179,6304691.02237225,LP08,9098.511,160,1
416417.469108272,6304691.00253849,LP08,8952.553,160,1
416415.208940159,6304691.00519989,LP08,9438.298,160,1
416412.948963497,6304690.98568626,LP08,8989.468,160,1
416410.679686513,6304690.9660918,LP08,9409.894,160,1
416408.419518361,6304690.96875162,LP08,9216.064,160,1
416406.150145619,6304690.96024335,LP08,9355.426,160,1
416403.862076489,6304690.96266117,LP08,9102.766,160,1
416401.583403406,6304690.95407151,LP08,9379.149,160,1
416399.276829365,6304690.94524037,LP08,9407.021,160,1
416397.026057206,6304690.93689059,LP08,9610.319,160,1
416394.784489597,6304690.93970787,LP08,8792.766,160,1
416392.552222289,6304690.94260495,LP08,9558.617,160,1
416390.357251987,6304690.93473556,LP08,9809.787,160,1
416388.143776805,6304690.91561777,LP08,9727.553,160,1
416385.958298329,6304690.88565321,LP08,9775.532,160,1
416383.772628318,6304690.87786266,LP08,10026.277,160,1
416381.60555893,6304690.87023229,LP08,9968.085,160,1
416379.438585302,6304690.85151417,LP08,10088.404,160,1
416377.252915263,6304690.84372215,LP08,9888.511,160,1
416375.067245213,6304690.83592964,LP08,9531.596,160,1
416372.881766711,6304690.80596212,LP08,9565.532,160,1
416370.67740023,6304690.80909519,LP08,9696.383,160,1
416368.491634367,6304690.81238844,LP08,9757.553,160,1
416366.305868487,6304690.81568121,LP08,9420.957,160,1
416364.138799014,6304690.80804692,LP08,9561.915,160,1
416361.962525006,6304690.78924454,LP08,9262.872,160,1
416359.776950677,6304690.77036132,LP08,9809.468,160,1
416357.553887685,6304690.78441794,LP08,9288.617,160,1
416355.349616904,6304690.77646026,LP08,9691.915,160,1
416353.154550627,6304690.7796697,LP08,9516.596,160,1
416350.959580139,6304690.77179138,LP08,9746.17,160,1
416348.746104814,6304690.75266458,LP08,9043.511,160,1
416346.54183399,6304690.74470489,LP08,9493.617,160,1
416344.337563156,6304690.7367447,LP08,9467.34,160,1
416342.170397763,6304690.74019276,LP08,9673.936,160,1
416339.956922404,6304690.72106394,LP08,9111.489,160,1
416337.771347991,6304690.70217575,LP08,9545.213,160,1
416335.576473255,6304690.68320669,LP08,9028.723,160,1
416333.372106548,6304690.68633126,LP08,8775.745,160,1
416331.167835652,6304690.67836807,LP08,8609.043,160,1
416328.963468915,6304690.68149164,LP08,8983.936,160,1
416326.777702796,6304690.68477548,LP08,9088.936,160,1
416324.58254051,6304690.69906569,LP08,8794.043,160,1
416322.369065081,6304690.67993286,LP08,8352.766,160,1
416320.174094441,6304690.67204756,LP08,8692.979,160,1
416317.979315474,6304690.64198725,LP08,8554.149,160,1
416315.793645134,6304690.63418135,LP08,8994.043,160,1
416313.570773516,6304690.62605336,LP08,8858.617,160,1
416311.357202204,6304690.61800527,LP08,8691.489,160,1
416309.17143598,6304690.62128513,LP08,8760.106,160,1
416308.297110315,6304690.62481439,LP08,3522.553,160,1
416306.102139608,6304690.6169259,LP08,9077.66,160,1
416303.888568254,6304690.60887609,LP08,8571.17,160,1
416301.702706121,6304690.62324152,LP08,9109.255,160,1
416299.507735376,6304690.61535154,LP08,9070.851,160,1
416297.312860487,6304690.5963738,LP08,9350.957,160,1
416295.108589406,6304690.5884024,LP08,8551.17,160,1
416292.904318314,6304690.5804305,LP08,8927.979,160,1
416290.718647846,6304690.57261895,LP08,8887.872,160,1
416288.514376733,6304690.56464605,LP08,8343.83,160,1
416286.319501805,6304690.54566581,LP08,9077.979,160,1
416284.12453099,6304690.53777234,LP08,8200.532,160,1
416281.920163964,6304690.5408852,LP08,9272.66,160,1
416279.725289011,6304690.52190347,LP08,8867.553,160,1
416277.47451626,6304690.5135259,LP08,9148.511,160,1
416275.223743496,6304690.5051478,LP08,8810.319,160,1
416272.982079251,6304690.51902413,LP08,9557.66,160,1
416270.749907095,6304690.51080587,LP08,9209.681,160,1
416268.51773493,6304690.50258709,LP08,9638.085,160,1
416266.285562752,6304690.4943678,LP08,9147.872,160,1
416264.034694025,6304690.49707436,LP08,9466.596,160,1
416261.793221505,6304690.48877359,LP08,9331.17,160,1
416259.561049292,6304690.48055275,LP08,9657.979,160,1
416257.310372345,6304690.46108323,LP08,8616.915,160,1
416255.087308601,6304690.47511633,LP08,9382.234,160,2
416252.845836036,6304690.46681348,LP08,8898.191,160,2
416250.604363457,6304690.45851012,LP08,9614.894,160,2
416248.372287109,6304690.43919944,LP08,9593.936,160,2
416246.149415149,6304690.43105597,LP08,9662.34,160,2
416243.908134396,6304690.40057654,LP08,9629.255,160,2
416241.694658667,6304690.38142526,LP08,9859.043,160,2
416239.481182932,6304690.36227347,LP08,9288.617,160,2
416237.239614366,6304690.36505427,LP08,9997.34,160,2
416235.007537978,6304690.34574051,LP08,9750.745,160,2
416232.784570023,6304690.34868123,LP08,9730.851,160,2
416230.570998311,6304690.34061466,LP08,9843.404,160,2
416228.348030327,6304690.34355435,LP08,9420.106,160,2
416226.134554539,6304690.32439951,LP08,9805.532,160,2
416223.920598996,6304690.36068045,LP08,9734.255,160,2
416221.725531917,6304690.36386008,LP08,9691.915,160,2
416219.493359502,6304690.35563,LP08,9957.021,160,2
416217.289279947,6304690.32546637,LP08,9611.702,160,2
416215.066503795,6304690.30622851,LP08,9814.468,160,2
416212.834427319,6304690.28690964,LP08,9730.851,160,2
416210.60225487,6304690.2786775,LP08,9238.936,160,2
416208.370082411,6304690.27044486,LP08,9585.106,160,2
416206.128801564,6304690.23995668,LP08,9483.511,160,2
416203.896437141,6304690.25389752,LP08,9889.574,160,2
416201.673468993,6304690.25683109,LP08,9818.936,160,2
416199.441296487,6304690.24859639,LP08,9797.021,160,2
416197.199823653,6304690.24028066,LP08,9586.277,160,2
416194.967651125,6304690.23204493,LP08,9611.596,160,2
416192.725986297,6304690.24590268,LP08,9269.681,160,2
416190.484705399,6304690.21541088,LP08,9333.511,160,2
416188.24323252,6304690.20709307,LP08,9186.17,160,2
416186.011059948,6304690.19885527,LP08,9293.617,160,2
416183.769491052,6304690.20162369,LP08,8915.851,160,2
416181.518813816,6304690.18213655,LP08,9111.489,160,2
416179.28654521,6304690.18498446,LP08,9006.596,160,2
416177.035867958,6304690.16549627,LP08,8845.532,160,2
416174.803791338,6304690.14616863,LP08,8287.128,160,2
416172.543621737,6304690.14877338,LP08,8595.106,160,2
416170.30224478,6304690.12936417,LP08,8655.532,160,2
416168.060579776,6304690.14321621,LP08,9003.723,160,2
416165.856404078,6304690.12412812,LP08,8522.872,160,2
416163.642832036,6304690.11604624,LP08,8874.255,160,2
416161.438656324,6304690.09695715,LP08,8511.064,160,2
416159.17867869,6304690.07738427,LP08,8403.404,160,2
416156.928001368,6304690.05789141,LP08,8210.213,160,3
416154.667735634,6304690.07157925,LP08,7810.745,160,3
416152.416962261,6304690.0631726,LP08,7838.723,160,3
416150.175585232,6304690.04375872,LP08,7695.851,160,3
416147.924715803,6304690.04643828,LP08,7893.511,160,3
416145.683338756,6304690.02702336,LP08,7876.064,160,3
417257.239986516,6304703.73861606,LP08,6828.511,160,4
417254.896307979,6304703.71858362,LP08,6666.277,160,4
417252.562024519,6304703.68754287,LP08,6809.362,160,4
417250.208950886,6304703.67851705,LP08,6778.298,160,4
417247.874383089,6304703.68073689,LP08,6768.298,160,4
417245.52130943,6304703.67170993,LP08,6575,160,4
417243.186741601,6304703.67392865,LP08,6603.085,160,4
417240.870963948,6304703.65413133,LP08,6594.255,160,4
417238.545696401,6304703.65642844,LP08,6747.021,160,4
417236.211128527,6304703.65864548,LP08,6415.957,160,4
417233.87675022,6304703.63868746,LP08,6220.106,160,4
417231.542371908,6304703.61872889,LP08,5925.532,160,4
417229.217199104,6304703.60993651,LP08,5936.277,160,4
417226.891931487,6304703.61223082,LP08,5872.66,160,4
417224.557173932,6304703.63661953,LP08,5668.83,160,4
417222.232095888,6304703.61673823,LP08,5637.021,160,4
417219.906828219,6304703.61903086,LP08,5583.936,160,4
417217.581750158,6304703.59914845,LP08,5598.83,160,4
417215.284288585,6304703.6127658,LP08,5480.213,160,4
417212.968510815,6304703.59296181,LP08,5399.362,160,4
417210.624737281,6304703.5840059,LP08,5405.745,160,4
417208.29026405,6304703.57512896,LP08,5466.809,160,4
417205.946300843,6304703.5883464,LP08,5424.787,160,4
417203.602622098,6304703.56830154,LP08,5523.191,160,4
417201.268243658,6304703.54833567,LP08,5487.872,160,4
417198.924470066,6304703.53937692,LP08,5771.915,160,4
417196.599391923,6304703.51948947,LP08,5384.468,160,4
417194.2929144,6304703.49976056,LP08,5284.149,160,4
417191.967741404,6304703.49095923,LP08,4960,160,4
417189.65186871,6304703.48223691,LP08,5047.021,160,4
417187.317395378,6304703.47335491,LP08,4739.255,160,4
417184.973621722,6304703.46439279,LP08,4794.043,160,4
417182.639053516,6304703.4665969,LP08,5076.702,160,4
417180.295279833,6304703.45763365,LP08,5091.596,160,4
417177.95150614,6304703.44866982,LP08,4797.66,160,4
417175.617127606,6304703.42869776,LP08,4928.085,160,4
417173.291954517,6304703.41989195,LP08,4645.851,160,4
417170.966876282,6304703.39999834,LP08,4605.532,160,4
417168.650908618,6304703.40235823,LP08,4200.213,160,4
417166.316340311,6304703.40455841,LP08,4162.021,160,4
417163.9910723,6304703.40683761,LP08,4034.681,160,4
417161.67500971,6304703.42028308,LP08,4176.915,160,4
417159.331235914,6304703.41131475,LP08,4246.915,160,4
417156.996762421,6304703.40242544,LP08,4155.851,160,4
417154.671684112,6304703.38252792,LP08,3813.936,160,4
417152.32800517,6304703.36247064,LP08,3819.149,160,4
417149.984231334,6304703.35350005,LP08,3463.511,160,4
417147.668263534,6304703.35585492,LP08,3625.851,160,4
417145.333884878,6304703.33587555,LP08,3587.766,160,4
417142.999316423,6304703.33807012,LP08,3888.617,160,4
417140.664937749,6304703.31808962,LP08,4162.021,160,4
417138.330653973,6304703.28702132,LP08,3970.745,160,4
417136.005480698,6304703.27820655,LP08,4151.383,160,4
417133.680307412,6304703.26939123,LP08,4242.66,160,4
417131.345643979,6304703.28267022,LP08,4536.702,160,4
417129.011170351,6304703.27377416,LP08,4090.638,160,4
417126.676601795,6304703.27596478,LP08,4418.936,160,4
417124.360728768,6304703.26722684,LP08,4314.787,160,4
417122.035555416,6304703.25840872,LP08,4320.638,160,4
417119.700891891,6304703.2716849,LP08,4343.191,160,4
417117.385113751,6304703.25185804,LP08,4512.234,160,4
417115.05994036,6304703.24303825,LP08,4357.234,160,4
417112.716261263,6304703.22297138,LP08,4311.596,160,4
417110.363186911,6304703.21391156,LP08,4113.085,160,4
417108.010207484,6304703.19376393,LP08,4433.617,160,4
417105.694144487,6304703.20719601,LP08,4405.957,160,4
417103.350370412,6304703.19821412,LP08,4638.936,160,4
417101.006596324,6304703.18923167,LP08,4574.574,160,4
417098.672217486,6304703.16924104,LP08,5020.745,160,4
417096.337743691,6304703.16033711,LP08,5006.702,160,4
417094.003269886,6304703.1514326,LP08,5050.213,160,4
417091.640895125,6304703.14228858,LP08,4680.851,160,4
417089.306326338,6304703.14447019,LP08,4951.489,160,4
417086.953251865,6304703.13540468,LP08,4595,160,4
417084.618778009,6304703.12649792,LP08,5182.766,160,4
417082.26579848,6304703.10634402,LP08,4982.553,160,4
417079.940719886,6304703.08642854,LP08,5685.851,160,4
417077.596850715,6304703.08852767,LP08,5649.894,160,4
417075.262376816,6304703.07961865,LP08,5957.128,160,4
417072.909207298,6304703.08163697,LP08,5594.468,160,4
417070.574638391,6304703.08381406,LP08,6178.085,160,4
417068.221563823,6304703.074744,LP08,6139.149,160,4
417065.859093942,6304703.07668093,LP08,6675.638,160,4
417063.524619976,6304703.06776908,LP08,6796.702,160,3
